Perturbation,nAcid,nBase,nAromAtom,nAromBond,nAtom,nHeavyAtom,nSpiro,nBridgehead,nHetero,BertzCT,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,PNSA1,PPSA1,DPSA1,FNSA1,FPSA1,WNSA1,WPSA1,RNCG,RPCG,RNCS,RPCS,TASA,TPSA,RASA,RPSA,HybRatio,FCSP3,AETA_beta,ETA_beta_s,AETA_beta_s,ETA_beta_ns,AETA_beta_ns,ETA_beta_ns_d,AETA_beta_ns_d,ETA_eta,AETA_eta,ETA_eta_L,AETA_eta_L,fragCpx,fMF,nHBAcc,nHBDon,apol,bpol,nRing,n3Ring,n4Ring,n5Ring,n6Ring,nRot,RotRatio,SLogP,SMR,TopoPSA,GGI1,GGI2,Vabc,MW,AMW,WPath,WPol,Zagreb1
../datasets/input/FXR_2/poses/FXR10/ligand.mol>../datasets/input/FXR_2/poses/INT02/ligand.mol,0.0,0.0,-5.0,-5.0,-7.0,-5.0,0.0,0.0,-1.0,-311.8133329751465,-8.0,-6.0,-3.0,0.0,0.0,-5.0,-5.0,-6.0,-2.0,-108.40806798247945,-21.902259693787528,86.50580828869192,-0.03849726253124963,0.03849726253124913,-197.210297039809,-99.71050456474052,0.01283147594980874,0.0058746725268922495,-13.940046655299057,17.68145098409791,-175.04098808647825,44.73066041021136,-0.061527430557064666,0.06152743055706425,0.04999999999999999,0.04999999999999999,-0.018255578093306246,-3.0,0.005578093306288112,-4.0,-0.023833671399594247,0.0,0.002535496957403651,-7.259053765358733,-0.07909531359366573,-1.3293481037109762,-0.004359638967382978,-110.01000000000002,-0.05319148936170215,-1.0,1.0,-10.913586000000002,-4.466414000000022,-1.0,0.0,0.0,-1.0,0.0,-1.0,-0.006578947368421045,-1.9240000000000024,-21.189999999999984,-36.620000000000005,-1.5,-1.333333333333334,-59.16358852651808,-81.98772106400008,-0.2026537397622672,-1249.0,-10.0,-32.0
../datasets/input/FXR_2/poses/INT02/ligand.mol>../datasets/input/FXR_2/poses/FXR10/ligand.mol,0.0,0.0,5.0,5.0,7.0,5.0,0.0,0.0,1.0,311.8133329751465,8.0,6.0,3.0,0.0,0.0,5.0,5.0,6.0,2.0,108.40806798247945,21.902259693787528,-86.50580828869192,0.03849726253124963,-0.03849726253124913,197.210297039809,99.71050456474052,-0.01283147594980874,-0.0058746725268922495,13.940046655299057,-17.68145098409791,175.04098808647825,-44.73066041021136,0.061527430557064666,-0.06152743055706425,-0.04999999999999999,-0.04999999999999999,0.018255578093306246,3.0,-0.005578093306288112,4.0,0.023833671399594247,0.0,-0.002535496957403651,7.259053765358733,0.07909531359366573,1.3293481037109762,0.004359638967382978,110.01000000000002,0.05319148936170215,1.0,-1.0,10.913586000000002,4.466414000000022,1.0,0.0,0.0,1.0,0.0,1.0,0.006578947368421045,1.9240000000000024,21.189999999999984,36.620000000000005,1.5,1.333333333333334,59.16358852651808,81.98772106400008,0.2026537397622672,1249.0,10.0,32.0
../datasets/input/FXR_2/poses/FXR76/ligand.mol>../datasets/input/FXR_2/poses/INT02/ligand.mol,0.0,0.0,-6.0,-6.0,-10.0,-6.0,0.0,0.0,0.0,-348.37321435258787,-11.0,-7.0,-5.0,0.0,0.0,-6.0,-6.0,-8.0,-3.0,-114.26110657102208,-72.70336157476936,41.55774499625272,-0.02002050110844128,0.020020501108441113,-239.70566345490818,-196.89769958352917,0.01589794964430616,0.01375610241844169,-19.74930226720818,16.168475768667474,-231.14363204432675,44.179163898535506,-0.06845320467169824,0.06845320467169824,0.0692307692307692,0.0692307692307692,-0.052709359605911166,-3.5,0.009359605911330116,-6.0,-0.06206896551724128,0.0,0.002955665024630542,-6.599729586960311,-0.03188439609003979,-1.099274011085262,0.009087726957105247,-118.99999999999997,-0.04441955953714072,0.0,1.0,-12.687172000000011,-4.01282800000002,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.0032051282051281937,-1.862500000000001,-23.312999999999974,-8.379999999999995,-1.5,-1.333333333333333,-72.61007555217691,-76.03130012800011,0.4466794242415446,-1560.0,-13.0,-36.0
../datasets/input/FXR_2/poses/INT02/ligand.mol>../datasets/input/FXR_2/poses/FXR76/ligand.mol,0.0,0.0,6.0,6.0,10.0,6.0,0.0,0.0,0.0,348.37321435258787,11.0,7.0,5.0,0.0,0.0,6.0,6.0,8.0,3.0,114.26110657102208,72.70336157476936,-41.55774499625272,0.02002050110844128,-0.020020501108441113,239.70566345490818,196.89769958352917,-0.01589794964430616,-0.01375610241844169,19.74930226720818,-16.168475768667474,231.14363204432675,-44.179163898535506,0.06845320467169824,-0.06845320467169824,-0.0692307692307692,-0.0692307692307692,0.052709359605911166,3.5,-0.009359605911330116,6.0,0.06206896551724128,0.0,-0.002955665024630542,6.599729586960311,0.03188439609003979,1.099274011085262,-0.009087726957105247,118.99999999999997,0.04441955953714072,0.0,-1.0,12.687172000000011,4.01282800000002,1.0,0.0,0.0,0.0,1.0,1.0,0.0032051282051281937,1.862500000000001,23.312999999999974,8.379999999999995,1.5,1.333333333333333,72.61007555217691,76.03130012800011,-0.4466794242415446,1560.0,13.0,36.0
../datasets/input/FXR_2/poses/FXR76/ligand.mol>../datasets/input/FXR_2/poses/FXR78/ligand.mol,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,100.75223261395263,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.31348742330124,-48.69667728091531,-81.01016470421655,0.03249070374153756,-0.032490703741537785,29.970741930982626,-71.0237773456139,-0.0023716968039604602,-0.0008991058794331624,2.647299885329687,-3.718440252306408,0.3742440685166457,-16.757433926130545,0.011396808494346988,-0.0113968084943471,0.0,0.0,-0.004247104247104172,1.5,0.006563706563706528,1.0,-0.010810810810810811,1.0,0.02625482625482626,4.297734804495427,0.06502812894718124,0.484281034953276,0.0008110361443109115,18.02000000000004,0.0,0.0,0.0,3.0264140000000026,-0.9864140000000035,0.0,0.0,0.0,0.0,0.0,0.0,-0.0062539086929330745,1.3068000000000035,10.019999999999811,0.0,1.0,0.666666666666667,30.422136059812374,67.92205529599994,1.1916150051929826,574.0,6.0,12.0
../datasets/input/FXR_2/poses/FXR78/ligand.mol>../datasets/input/FXR_2/poses/FXR76/ligand.mol,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-100.75223261395263,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.31348742330124,48.69667728091531,81.01016470421655,-0.03249070374153756,0.032490703741537785,-29.970741930982626,71.0237773456139,0.0023716968039604602,0.0008991058794331624,-2.647299885329687,3.718440252306408,-0.3742440685166457,16.757433926130545,-0.011396808494346988,0.0113968084943471,0.0,0.0,0.004247104247104172,-1.5,-0.006563706563706528,-1.0,0.010810810810810811,-1.0,-0.02625482625482626,-4.297734804495427,-0.06502812894718124,-0.484281034953276,-0.0008110361443109115,-18.02000000000004,0.0,0.0,0.0,-3.0264140000000026,0.9864140000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0062539086929330745,-1.3068000000000035,-10.019999999999811,0.0,-1.0,-0.666666666666667,-30.422136059812374,-67.92205529599994,-1.1916150051929826,-574.0,-6.0,-12.0
../datasets/input/FXR_2/poses/FXR76/ligand.mol>../datasets/input/FXR_2/poses/FXR89/ligand.mol,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,51.24038987019321,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.400859115138132,-20.182299171202544,-46.58315828634068,0.01839778154799082,-0.018397781547990766,37.3487582459029,-21.625725876502884,0.001096378043309365,0.001094186767316499,-1.2898048848402937,0.7258138000050227,5.457816645701314,0.7607432982343312,0.00016996791854262394,-0.00016996791854259619,0.0,0.0,-0.002182539682539675,0.75,0.003373015873015861,0.5,-0.005555555555555536,0.5,0.013492063492063491,1.791868632276234,0.023500600431982654,0.24083528740357796,0.00038052607213032164,9.010000000000048,0.0,0.0,0.0,1.5132069999999942,-0.4932070000000053,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032051282051281937,0.6534000000000022,5.009999999999906,0.0,1.0,0.44444444444444553,15.211068029906187,33.96102764799991,0.5958075025964895,343.0,2.0,6.0
../datasets/input/FXR_2/poses/FXR89/ligand.mol>../datasets/input/FXR_2/poses/FXR76/ligand.mol,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-51.24038987019321,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.400859115138132,20.182299171202544,46.58315828634068,-0.01839778154799082,0.018397781547990766,-37.3487582459029,21.625725876502884,-0.001096378043309365,-0.001094186767316499,1.2898048848402937,-0.7258138000050227,-5.457816645701314,-0.7607432982343312,-0.00016996791854262394,0.00016996791854259619,0.0,0.0,0.002182539682539675,-0.75,-0.003373015873015861,-0.5,0.005555555555555536,-0.5,-0.013492063492063491,-1.791868632276234,-0.023500600431982654,-0.24083528740357796,-0.00038052607213032164,-9.010000000000048,0.0,0.0,0.0,-1.5132069999999942,0.4932070000000053,0.0,0.0,0.0,0.0,0.0,0.0,0.0032051282051281937,-0.6534000000000022,-5.009999999999906,0.0,-1.0,-0.44444444444444553,-15.211068029906187,-33.96102764799991,-0.5958075025964895,-343.0,-2.0,-6.0
../datasets/input/FXR_2/poses/FXR76/ligand.mol>../datasets/input/FXR_2/poses/FXR77/ligand.mol,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,121.00223261395263,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.22962549693432,-42.417892170018945,-75.64751766695326,0.03018448621219133,-0.030184486212191664,35.85166592190808,-58.94175488706708,-0.00219008274988286,-0.0014160425601567883,3.0943563059513224,-1.134131611268609,2.0236355213810384,-11.211902194465495,0.007803784630447841,-0.007803784630448035,0.0,0.0,-0.004247104247104172,1.5,0.006563706563706528,1.0,-0.010810810810810811,1.0,0.02625482625482626,4.165351675737561,0.06145020654832001,0.4848334078802443,0.0008259651423370984,18.02000000000004,0.0,0.0,0.0,3.0264140000000026,-0.9864140000000035,0.0,0.0,0.0,0.0,0.0,0.0,-0.0062539086929330745,1.3068000000000035,10.019999999999811,0.0,1.0,0.8888888888888893,30.422136059812374,67.92205529599994,1.1916150051929826,602.0,6.0,12.0
../datasets/input/FXR_2/poses/FXR77/ligand.mol>../datasets/input/FXR_2/poses/FXR76/ligand.mol,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-121.00223261395263,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.22962549693432,42.417892170018945,75.64751766695326,-0.03018448621219133,0.030184486212191664,-35.85166592190808,58.94175488706708,0.00219008274988286,0.0014160425601567883,-3.0943563059513224,1.134131611268609,-2.0236355213810384,11.211902194465495,-0.007803784630447841,0.007803784630448035,0.0,0.0,0.004247104247104172,-1.5,-0.006563706563706528,-1.0,0.010810810810810811,-1.0,-0.02625482625482626,-4.165351675737561,-0.06145020654832001,-0.4848334078802443,-0.0008259651423370984,-18.02000000000004,0.0,0.0,0.0,-3.0264140000000026,0.9864140000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0062539086929330745,-1.3068000000000035,-10.019999999999811,0.0,-1.0,-0.8888888888888893,-30.422136059812374,-67.92205529599994,-1.1916150051929826,-602.0,-6.0,-12.0
../datasets/input/FXR_2/poses/FXR77/ligand.mol>../datasets/input/FXR_2/poses/FXR81/ligand.mol,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,-4.170529886745271,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.221056104420768,71.27307654381116,69.05202043939039,-0.02750804173968746,0.02750804173968796,51.36767210122787,138.0489856462916,0.0016335798569683535,0.0010200373252880618,-3.7150975894206226,0.7518376155307909,70.21902673164232,3.275105916588984,0.005800482034725829,-0.005800482034725829,0.028490028490028463,0.028490028490028463,-0.020270270270270396,-0.25,-0.006756756756756688,-0.5,-0.013513513513513487,-0.5,-0.013513513513513514,0.8420608110823906,0.02275840029952425,0.11146205879609461,0.0030124880755701133,-0.009999999999990905,-0.024561403508771895,0.0,0.0,1.4903789999999901,2.4996210000000048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3449800000000014,-0.2729999999999677,0.0,0.0,0.0,2.084917193951128,-19.94537758399997,-0.8771298753297465,0.0,0.0,0.0
../datasets/input/FXR_2/poses/FXR81/ligand.mol>../datasets/input/FXR_2/poses/FXR77/ligand.mol,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,1.0,4.170529886745271,-3.0,0.0,-3.0,0.0,0.0,0.0,0.0,-3.0,0.0,-2.221056104420768,-71.27307654381116,-69.05202043939039,0.02750804173968746,-0.02750804173968796,-51.36767210122787,-138.0489856462916,-0.0016335798569683535,-0.0010200373252880618,3.7150975894206226,-0.7518376155307909,-70.21902673164232,-3.275105916588984,-0.005800482034725829,0.005800482034725829,-0.028490028490028463,-0.028490028490028463,0.020270270270270396,0.25,0.006756756756756688,0.5,0.013513513513513487,0.5,0.013513513513513514,-0.8420608110823906,-0.02275840029952425,-0.11146205879609461,-0.0030124880755701133,0.009999999999990905,0.024561403508771895,0.0,0.0,-1.4903789999999901,-2.4996210000000048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3449800000000014,0.2729999999999677,0.0,0.0,0.0,-2.084917193951128,19.94537758399997,0.8771298753297465,0.0,0.0,0.0
../datasets/input/FXR_2/poses/FXR76/ligand.mol>../datasets/input/FXR_2/poses/FXR81/ligand.mol,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,116.83170272720736,3.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,35.450681601355086,28.855184373792213,-6.595497227562873,0.0026764444725038694,-0.002676444472503703,87.21933802313595,79.10723075922454,-0.0005565028929145066,-0.0003960052348687265,-0.6207412834693002,-0.3822939957378182,72.24266225302335,-7.93679627787651,0.01360426666517367,-0.013604266665173864,0.028490028490028463,0.028490028490028463,-0.02451737451737457,1.25,-0.00019305019305015936,0.5,-0.024324324324324298,0.5,0.012741312741312743,5.007412486819952,0.08420860684784426,0.5962954666763389,0.0038384532179072117,18.010000000000048,-0.024561403508771895,0.0,0.0,4.516792999999993,1.5132070000000013,0.0,0.0,0.0,0.0,0.0,0.0,-0.0062539086929330745,0.9618200000000021,9.746999999999844,0.0,1.0,0.8888888888888893,32.5070532537635,47.97667771199997,0.31448512986323607,602.0,6.0,12.0
../datasets/input/FXR_2/poses/FXR81/ligand.mol>../datasets/input/FXR_2/poses/FXR76/ligand.mol,0.0,0.0,0.0,0.0,-3.0,-2.0,0.0,0.0,-1.0,-116.83170272720736,-3.0,-2.0,-3.0,0.0,0.0,0.0,0.0,-3.0,0.0,-35.450681601355086,-28.855184373792213,6.595497227562873,-0.0026764444725038694,0.002676444472503703,-87.21933802313595,-79.10723075922454,0.0005565028929145066,0.0003960052348687265,0.6207412834693002,0.3822939957378182,-72.24266225302335,7.93679627787651,-0.01360426666517367,0.013604266665173864,-0.028490028490028463,-0.028490028490028463,0.02451737451737457,-1.25,0.00019305019305015936,-0.5,0.024324324324324298,-0.5,-0.012741312741312743,-5.007412486819952,-0.08420860684784426,-0.5962954666763389,-0.0038384532179072117,-18.010000000000048,0.024561403508771895,0.0,0.0,-4.516792999999993,-1.5132070000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0062539086929330745,-0.9618200000000021,-9.746999999999844,0.0,-1.0,-0.8888888888888893,-32.5070532537635,-47.97667771199997,-0.31448512986323607,-602.0,-6.0,-12.0
