Perturbation,nAcid,nBase,nAromAtom,nAromBond,nAtom,nHeavyAtom,nSpiro,nBridgehead,nHetero,BertzCT,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,PNSA1,PPSA1,DPSA1,FNSA1,FPSA1,WNSA1,WPSA1,RNCG,RPCG,RNCS,RPCS,TASA,TPSA,RASA,RPSA,HybRatio,FCSP3,AETA_beta,ETA_beta_s,AETA_beta_s,ETA_beta_ns,AETA_beta_ns,ETA_beta_ns_d,AETA_beta_ns_d,ETA_eta,AETA_eta,ETA_eta_L,AETA_eta_L,fragCpx,fMF,nHBAcc,nHBDon,apol,bpol,nRing,n3Ring,n4Ring,n5Ring,n6Ring,nRot,RotRatio,SLogP,SMR,TopoPSA,GGI1,GGI2,Vabc,MW,AMW,WPath,WPol,Zagreb1
../datasets/input/BACE/poses/18/ligand.mol>../datasets/input/BACE/poses/19/ligand.mol,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,-123.38986135505786,-2.0,-2.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-45.07769184583708,-5.764109638375089,39.31358220746199,-0.02364487901456036,0.023644879014560694,-71.82369180043128,-43.425634983750115,0.007437790050468712,0.003685704066806128,-3.585453116748525,-6.123004659123836,-50.93205073908564,0.09024925487352675,-0.007267232122796674,0.007267232122796979,0.0,0.03508771929824561,-0.02163461538461542,-1.0,0.012019230769230727,-2.0,-0.033653846153846145,0.0,0.0,-1.5709878111688091,0.00647405369226417,-0.35125383408339417,0.005611011182788533,-14.0,0.017368649587494567,0.0,0.0,-3.3400000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007662835249042141,-0.06298000000000026,-7.815000000000012,0.0,0.0,4.440892098500626e-16,-29.319052552231085,-24.0,-0.20913014522267392,-361.0,-3.0,-8.0
../datasets/input/BACE/poses/19/ligand.mol>../datasets/input/BACE/poses/18/ligand.mol,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,123.38986135505786,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,45.07769184583708,5.764109638375089,-39.31358220746199,0.02364487901456036,-0.023644879014560694,71.82369180043128,43.425634983750115,-0.007437790050468712,-0.003685704066806128,3.585453116748525,6.123004659123836,50.93205073908564,-0.09024925487352675,0.007267232122796674,-0.007267232122796979,0.0,-0.03508771929824561,0.02163461538461542,1.0,-0.012019230769230727,2.0,0.033653846153846145,0.0,0.0,1.5709878111688091,-0.00647405369226417,0.35125383408339417,-0.005611011182788533,14.0,-0.017368649587494567,0.0,0.0,3.3400000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007662835249042141,0.06298000000000026,7.815000000000012,0.0,0.0,-4.440892098500626e-16,29.319052552231085,24.0,0.20913014522267392,361.0,3.0,8.0
../datasets/input/BACE/poses/19/ligand.mol>../datasets/input/BACE/poses/22/ligand.mol,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,16.634767846307568,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,11.642613318167605,33.46484474933072,21.822231431163118,-0.003504347120451723,0.0035043471204516674,30.80219949020335,71.18972839829053,0.0745698451607281,-0.011163675573872364,3.816012851081865,19.76422974497808,50.28470566131068,-5.177247593812581,0.010900060658162292,-0.010900060658162486,-0.01842105263157895,-0.01842105263157895,-0.008750000000000036,0.5,-0.006249999999999978,0.5,-0.0024999999999999467,0.5,0.02,0.6604927045407472,-0.008366555961723643,0.17421864484023875,-0.0029740567031083798,7.0,-0.017368649587494567,0.0,0.0,2.0387929999999983,1.5992069999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.031746031746031744,0.3051800000000007,4.02000000000001,-3.6599999999999966,0.0,-4.440892098500626e-16,15.08945157762804,14.999665652000033,0.025449852406348228,168.0,2.0,4.0
../datasets/input/BACE/poses/22/ligand.mol>../datasets/input/BACE/poses/19/ligand.mol,0.0,0.0,0.0,0.0,-2.0,-1.0,0.0,0.0,0.0,-16.634767846307568,-2.0,-1.0,-2.0,0.0,0.0,0.0,0.0,-2.0,0.0,-11.642613318167605,-33.46484474933072,-21.822231431163118,0.003504347120451723,-0.0035043471204516674,-30.80219949020335,-71.18972839829053,-0.0745698451607281,0.011163675573872364,-3.816012851081865,-19.76422974497808,-50.28470566131068,5.177247593812581,-0.010900060658162292,0.010900060658162486,0.01842105263157895,0.01842105263157895,0.008750000000000036,-0.5,0.006249999999999978,-0.5,0.0024999999999999467,-0.5,-0.02,-0.6604927045407472,0.008366555961723643,-0.17421864484023875,0.0029740567031083798,-7.0,0.017368649587494567,0.0,0.0,-2.0387929999999983,-1.5992069999999998,0.0,0.0,0.0,0.0,0.0,-1.0,-0.031746031746031744,-0.3051800000000007,-4.02000000000001,3.6599999999999966,0.0,4.440892098500626e-16,-15.08945157762804,-14.999665652000033,-0.025449852406348228,-168.0,-2.0,-4.0
../datasets/input/BACE/poses/15/ligand.mol>../datasets/input/BACE/poses/19/ligand.mol,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,57.76210444862909,3.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,30.704392181370906,46.3300845615172,15.62569238014629,0.0038024713872904514,-0.003802471387290174,61.3315151258941,103.44106851470383,-0.0022203102768478533,-0.0010773366750672086,3.389839174438819,1.7221540615809374,72.5756821362503,4.458794606638094,0.007919400283485478,-0.007919400283484979,0.03508771929824561,0.03508771929824561,-0.03125,0.5,-0.006793478260869512,0.0,-0.024456521739130488,0.0,0.0,2.1871958182750397,0.057284313682226085,0.35372286583178614,0.004571861017992979,7.0,-0.029013539651837505,0.0,0.0,3.0035859999999985,2.0064139999999995,0.0,0.0,0.0,0.0,0.0,0.0,-0.004273504273504286,0.3084199999999988,4.736999999999981,0.0,1.0,0.22222222222222232,17.295985223857315,14.015650064000056,-0.15030191504848567,144.0,2.0,6.0
../datasets/input/BACE/poses/19/ligand.mol>../datasets/input/BACE/poses/15/ligand.mol,0.0,0.0,0.0,0.0,-3.0,-1.0,0.0,0.0,0.0,-57.76210444862909,-3.0,-1.0,-3.0,0.0,0.0,0.0,0.0,-3.0,0.0,-30.704392181370906,-46.3300845615172,-15.62569238014629,-0.0038024713872904514,0.003802471387290174,-61.3315151258941,-103.44106851470383,0.0022203102768478533,0.0010773366750672086,-3.389839174438819,-1.7221540615809374,-72.5756821362503,-4.458794606638094,-0.007919400283485478,0.007919400283484979,-0.03508771929824561,-0.03508771929824561,0.03125,-0.5,0.006793478260869512,0.0,0.024456521739130488,0.0,0.0,-2.1871958182750397,-0.057284313682226085,-0.35372286583178614,-0.004571861017992979,-7.0,0.029013539651837505,0.0,0.0,-3.0035859999999985,-2.0064139999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.004273504273504286,-0.3084199999999988,-4.736999999999981,0.0,-1.0,-0.22222222222222232,-17.295985223857315,-14.015650064000056,0.15030191504848567,-144.0,-2.0,-6.0
../datasets/input/BACE/poses/19/ligand.mol>../datasets/input/BACE/poses/36/ligand.mol,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.117594490790225,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-52.06921902993838,68.27162645452586,120.34084548446424,-0.05132808425944008,0.05132808425943969,-52.29404136415502,88.46077742624641,0.0620817571370437,-0.014993419062994326,10.180874825013149,27.46844780818438,-3.8742376257930573,20.07664505038042,-0.01549700457859704,0.015497004578596624,0.0,0.0,0.011249999999999982,1.0,0.01375000000000004,0.5,-0.0024999999999999467,0.5,0.02,0.35222846027055965,-0.02069712573253124,0.09418101883765306,-0.0061755617432118215,7.009999999999991,-0.00886524822695034,1.0,0.0,0.8019999999999996,1.7360000000000007,0.0,0.0,0.0,0.0,0.0,1.0,0.031746031746031744,-0.2998199999999992,1.8149999999999977,9.230000000000004,0.0,-4.440892098500626e-16,8.790226951490524,15.994914619999975,0.18997089954073942,168.0,2.0,4.0
../datasets/input/BACE/poses/36/ligand.mol>../datasets/input/BACE/poses/19/ligand.mol,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-19.117594490790225,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,52.06921902993838,-68.27162645452586,-120.34084548446424,0.05132808425944008,-0.05132808425943969,52.29404136415502,-88.46077742624641,-0.0620817571370437,0.014993419062994326,-10.180874825013149,-27.46844780818438,3.8742376257930573,-20.07664505038042,0.01549700457859704,-0.015497004578596624,0.0,0.0,-0.011249999999999982,-1.0,-0.01375000000000004,-0.5,0.0024999999999999467,-0.5,-0.02,-0.35222846027055965,0.02069712573253124,-0.09418101883765306,0.0061755617432118215,-7.009999999999991,0.00886524822695034,-1.0,0.0,-0.8019999999999996,-1.7360000000000007,0.0,0.0,0.0,0.0,0.0,-1.0,-0.031746031746031744,0.2998199999999992,-1.8149999999999977,-9.230000000000004,0.0,4.440892098500626e-16,-8.790226951490524,-15.994914619999975,-0.18997089954073942,-168.0,-2.0,-4.0
../datasets/input/BACE/poses/22/ligand.mol>../datasets/input/BACE/poses/36/ligand.mol,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.4828266444826568,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-63.711832348105986,34.806781705195135,98.51861405330112,-0.047823737138988354,0.04782373713898802,-83.09624085435837,17.271049027955883,-0.012488088023684396,-0.0038297434891219617,6.3648619739312835,7.704218063206298,-54.15894328710374,25.253892644193,-0.02639706523675933,0.02639706523675911,0.01842105263157895,0.01842105263157895,0.020000000000000018,0.5,0.020000000000000018,0.0,0.0,0.0,0.0,-0.3082642442701875,-0.012330569770807598,-0.08003762600258568,-0.0032015050401034417,0.009999999999990905,0.008503401360544227,1.0,0.0,-1.2367929999999987,0.13679300000000083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6049999999999999,-2.2050000000000125,12.89,0.0,0.0,-6.299224626137516,0.9952489679999417,0.1645210471343912,0.0,0.0,0.0
../datasets/input/BACE/poses/36/ligand.mol>../datasets/input/BACE/poses/22/ligand.mol,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-2.4828266444826568,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,63.711832348105986,-34.806781705195135,-98.51861405330112,0.047823737138988354,-0.04782373713898802,83.09624085435837,-17.271049027955883,0.012488088023684396,0.0038297434891219617,-6.3648619739312835,-7.704218063206298,54.15894328710374,-25.253892644193,0.02639706523675933,-0.02639706523675911,-0.01842105263157895,-0.01842105263157895,-0.020000000000000018,-0.5,-0.020000000000000018,0.0,0.0,0.0,0.0,0.3082642442701875,0.012330569770807598,0.08003762600258568,0.0032015050401034417,-0.009999999999990905,-0.008503401360544227,-1.0,0.0,1.2367929999999987,-0.13679300000000083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6049999999999999,2.2050000000000125,-12.89,0.0,0.0,6.299224626137516,-0.9952489679999417,-0.1645210471343912,0.0,0.0,0.0
../datasets/input/BACE/poses/37/ligand.mol>../datasets/input/BACE/poses/38/ligand.mol,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.151528568035701,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-68.29255811449866,40.759878544828325,109.05243665932699,-0.06305432460644383,0.06305432460644356,-72.0223185362957,22.079908358124783,-0.008695985766506487,-0.00397790441071616,5.943835356638061,5.8497990841622425,-53.33212428159925,25.799444711929084,-0.03474038430037629,0.03474038430037624,0.012500000000000011,0.012500000000000011,0.023809523809523725,0.5,0.023809523809523725,0.0,0.0,0.0,0.0,-0.27371286049210397,-0.01303394573771921,-0.08003762600258568,-0.003811315523932657,0.010000000000005116,0.012091038406827903,1.0,0.0,-1.2367929999999987,0.13679299999999728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6050000000000001,-2.2050000000000125,12.89,0.0,0.0,-6.299224626137459,0.9952489679999417,0.24176737343391697,0.0,0.0,0.0
../datasets/input/BACE/poses/38/ligand.mol>../datasets/input/BACE/poses/37/ligand.mol,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-2.151528568035701,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,68.29255811449866,-40.759878544828325,-109.05243665932699,0.06305432460644383,-0.06305432460644356,72.0223185362957,-22.079908358124783,0.008695985766506487,0.00397790441071616,-5.943835356638061,-5.8497990841622425,53.33212428159925,-25.799444711929084,0.03474038430037629,-0.03474038430037624,-0.012500000000000011,-0.012500000000000011,-0.023809523809523725,-0.5,-0.023809523809523725,0.0,0.0,0.0,0.0,0.27371286049210397,0.01303394573771921,0.08003762600258568,0.003811315523932657,-0.010000000000005116,-0.012091038406827903,-1.0,0.0,1.2367929999999987,-0.13679299999999728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6050000000000001,2.2050000000000125,-12.89,0.0,0.0,6.299224626137459,-0.9952489679999417,-0.24176737343391697,0.0,0.0,0.0
../datasets/input/BACE/poses/38/ligand.mol>../datasets/input/BACE/poses/15/ligand.mol,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,-1.0,52.81785763724122,8.0,3.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,22.450560040543053,115.30549660033341,92.85493655979036,-0.027902159390533254,0.027902159390533532,68.89205262557942,196.17201279467787,-0.007700052086259096,-0.0028344705651601187,-37.315372591968554,4.393503436258186,161.3728107810167,-23.61675414014053,0.05293470151149571,-0.052934701511495735,0.1333333333333333,0.1333333333333333,-0.08333333333333326,1.25,-0.0036231884057971175,-0.5,-0.07971014492753614,-0.5,-0.023809523809523808,4.163639363323917,0.12089975159622335,1.266829860102721,0.03708730749061004,60.99000000000001,-0.004914004914004955,0.0,0.0,6.1639649999999975,4.506035000000001,1.0,1.0,0.0,0.0,0.0,1.0,0.02842809364548496,-0.08919999999999983,6.651000000000025,0.0,0.5,0.6111111111111116,24.32042869392393,6.070272480000142,-1.1652978653959627,171.0,9.0,18.0
../datasets/input/BACE/poses/15/ligand.mol>../datasets/input/BACE/poses/38/ligand.mol,0.0,0.0,0.0,0.0,-7.0,-2.0,0.0,0.0,1.0,-52.81785763724122,-8.0,-3.0,-8.0,0.0,0.0,0.0,0.0,-8.0,0.0,-22.450560040543053,-115.30549660033341,-92.85493655979036,0.027902159390533254,-0.027902159390533532,-68.89205262557942,-196.17201279467787,0.007700052086259096,0.0028344705651601187,37.315372591968554,-4.393503436258186,-161.3728107810167,23.61675414014053,-0.05293470151149571,0.052934701511495735,-0.1333333333333333,-0.1333333333333333,0.08333333333333326,-1.25,0.0036231884057971175,0.5,0.07971014492753614,0.5,0.023809523809523808,-4.163639363323917,-0.12089975159622335,-1.266829860102721,-0.03708730749061004,-60.99000000000001,0.004914004914004955,0.0,0.0,-6.1639649999999975,-4.506035000000001,-1.0,-1.0,0.0,0.0,0.0,-1.0,-0.02842809364548496,0.08919999999999983,-6.651000000000025,0.0,-0.5,-0.6111111111111116,-24.32042869392393,-6.070272480000142,1.1652978653959627,-171.0,-9.0,-18.0
../datasets/input/BACE/poses/37/ligand.mol>../datasets/input/BACE/poses/02/ligand.mol,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,115.97660315174255,8.0,4.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,45.34731301271631,97.45571935496139,52.108406342245075,-0.015749270872485066,0.01574927087248501,105.4033934614863,177.95606144750548,-0.010336635722736548,-0.003924046031009987,-31.39147295482138,5.768186700169366,158.90786507095368,-16.10483270327586,0.040651715795922305,-0.04065171579592228,0.1282894736842105,0.1282894736842105,-0.0803571428571428,2.0,0.0029761904761904656,0.0,-0.08333333333333326,0.0,-0.002976190476190476,5.779491822328723,0.1527488487583082,1.5083554366757808,0.0365078670156645,68.00000000000001,-0.002923976608187162,0.0,0.0,7.677171999999999,4.012827999999999,1.0,1.0,0.0,0.0,0.0,1.0,0.024154589371980673,0.5642000000000007,11.661000000000016,0.0,1.5,0.8333333333333339,39.53149672383017,40.03130012800011,-0.34710459589744413,315.0,11.0,24.0
